Grid Size,256
NULL,NodeType,GridX,GridY,Length,Width,Height,PosX,PosY,PosZ
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,141,0,8,8,0,283.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,142,0,8,8,0,285.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,142,0,8,8,0,285.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,141,0,8,8,0,283.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,143,0,8,8,0,287.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,143,0,8,8,0,287.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,142,0,8,8,0,285.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,144,0,8,8,0,289.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,144,0,8,8,0,289.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,143,0,8,8,0,287.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,145,0,8,8,0,291.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,145,0,8,8,0,291.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,144,0,8,8,0,289.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,146,0,8,8,0,293.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,146,0,8,8,0,293.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,145,0,8,8,0,291.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,147,0,8,8,0,295.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,147,0,8,8,0,295.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,146,0,8,8,0,293.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,148,0,8,8,0,297.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,148,0,8,8,0,297.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,147,0,8,8,0,295.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,149,0,8,8,0,299.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,149,0,8,8,0,299.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,148,0,8,8,0,297.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,150,0,8,8,0,301.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,150,0,8,8,0,301.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,149,0,8,8,0,299.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,151,0,8,8,0,303.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,151,0,8,8,0,303.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,150,0,8,8,0,301.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,152,0,8,8,0,305.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,152,0,8,8,0,305.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,151,0,8,8,0,303.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,153,0,8,8,0,307.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,153,0,8,8,0,307.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,152,0,8,8,0,305.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,154,0,8,8,0,309.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,154,0,8,8,0,309.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,153,0,8,8,0,307.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,155,0,8,8,0,311.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,155,0,8,8,0,311.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,154,0,8,8,0,309.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,156,0,8,8,0,313.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,156,0,8,8,0,313.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,155,0,8,8,0,311.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,157,0,8,8,0,315.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,157,0,8,8,0,315.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,156,0,8,8,0,313.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,158,0,8,8,0,317.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,158,0,8,8,0,317.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,157,0,8,8,0,315.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,159,0,8,8,0,319.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,159,0,8,8,0,319.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,158,0,8,8,0,317.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,160,0,8,8,0,321.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,160,0,8,8,0,321.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,159,0,8,8,0,319.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,161,0,8,8,0,323.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,161,0,8,8,0,323.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,160,0,8,8,0,321.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,162,0,8,8,0,325.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,162,0,8,8,0,325.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,161,0,8,8,0,323.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,163,0,8,8,0,327.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,163,0,8,8,0,327.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,162,0,8,8,0,325.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,164,0,8,8,0,329.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,164,0,8,8,0,329.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,163,0,8,8,0,327.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,165,0,8,8,0,331.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,165,0,8,8,0,331.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,164,0,8,8,0,329.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,166,0,8,8,0,333.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,166,0,8,8,0,333.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,165,0,8,8,0,331.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,167,0,8,8,0,335.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,167,0,8,8,0,335.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,166,0,8,8,0,333.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,168,0,8,8,0,337.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,168,0,8,8,0,337.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,167,0,8,8,0,335.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,169,0,8,8,0,339.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,169,0,8,8,0,339.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,168,0,8,8,0,337.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,170,0,8,8,0,341.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,170,0,8,8,0,341.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,169,0,8,8,0,339.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,171,0,8,8,0,343.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,171,0,8,8,0,343.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,170,0,8,8,0,341.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,172,0,8,8,0,345.0,1.0,0
0,1,172,1,8,8,0,345.0,3.0,0
1,1,0,0,0,0,0,0,0,0
0,0,172,0,8,8,0,345.0,1.0,0
1,1,0,0,0,0,0,0,0,0
0,1,171,0,8,8,0,343.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,173,0,8,8,0,347.0,1.0,0
0,1,173,1,8,8,0,347.0,3.0,0
0,1,172,1,8,8,0,345.0,3.0,0
0,0,173,0,8,8,0,347.0,1.0,0
0,1,172,1,8,8,0,345.0,3.0,0
0,1,172,0,8,8,0,345.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,174,0,8,8,0,349.0,1.0,0
0,1,174,1,8,8,0,349.0,3.0,0
0,1,173,1,8,8,0,347.0,3.0,0
0,0,174,0,8,8,0,349.0,1.0,0
0,1,173,1,8,8,0,347.0,3.0,0
0,1,173,0,8,8,0,347.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,175,0,8,8,0,351.0,1.0,0
0,1,175,1,8,8,0,351.0,3.0,0
0,1,174,1,8,8,0,349.0,3.0,0
0,0,175,0,8,8,0,351.0,1.0,0
0,1,174,1,8,8,0,349.0,3.0,0
0,1,174,0,8,8,0,349.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,176,0,8,8,0,353.0,1.0,0
0,1,176,1,8,8,0,353.0,3.0,0
0,1,175,1,8,8,0,351.0,3.0,0
0,0,176,0,8,8,0,353.0,1.0,0
0,1,175,1,8,8,0,351.0,3.0,0
0,1,175,0,8,8,0,351.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,177,0,8,8,0,355.0,1.0,0
0,1,177,1,8,8,0,355.0,3.0,0
0,1,176,1,8,8,0,353.0,3.0,0
0,0,177,0,8,8,0,355.0,1.0,0
0,1,176,1,8,8,0,353.0,3.0,0
0,1,176,0,8,8,0,353.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,178,0,8,8,0,357.0,1.0,0
0,1,178,1,8,8,0,357.0,3.0,0
0,1,177,1,8,8,0,355.0,3.0,0
0,0,178,0,8,8,0,357.0,1.0,0
0,1,177,1,8,8,0,355.0,3.0,0
0,1,177,0,8,8,0,355.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,179,0,8,8,0,359.0,1.0,0
0,1,179,1,8,8,0,359.0,3.0,0
0,1,178,1,8,8,0,357.0,3.0,0
0,0,179,0,8,8,0,359.0,1.0,0
0,1,178,1,8,8,0,357.0,3.0,0
0,1,178,0,8,8,0,357.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,180,0,8,8,0,361.0,1.0,0
0,1,180,1,8,8,0,361.0,3.0,0
0,1,179,1,8,8,0,359.0,3.0,0
0,0,180,0,8,8,0,361.0,1.0,0
0,1,179,1,8,8,0,359.0,3.0,0
0,1,179,0,8,8,0,359.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,181,0,8,8,0,363.0,1.0,0
0,1,181,1,8,8,0,363.0,3.0,0
0,1,180,1,8,8,0,361.0,3.0,0
0,0,181,0,8,8,0,363.0,1.0,0
0,1,180,1,8,8,0,361.0,3.0,0
0,1,180,0,8,8,0,361.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,182,0,8,8,0,365.0,1.0,0
0,1,182,1,8,8,0,365.0,3.0,0
0,1,181,1,8,8,0,363.0,3.0,0
0,0,182,0,8,8,0,365.0,1.0,0
0,1,181,1,8,8,0,363.0,3.0,0
0,1,181,0,8,8,0,363.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,183,0,8,8,0,367.0,1.0,0
0,1,183,1,8,8,0,367.0,3.0,0
0,1,182,1,8,8,0,365.0,3.0,0
0,0,183,0,8,8,0,367.0,1.0,0
0,1,182,1,8,8,0,365.0,3.0,0
0,1,182,0,8,8,0,365.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,184,0,8,8,0,369.0,1.0,0
0,1,184,1,8,8,0,369.0,3.0,0
0,1,183,1,8,8,0,367.0,3.0,0
0,0,184,0,8,8,0,369.0,1.0,0
0,1,183,1,8,8,0,367.0,3.0,0
0,1,183,0,8,8,0,367.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,185,0,8,8,0,371.0,1.0,0
0,1,185,1,8,8,0,371.0,3.0,0
0,1,184,1,8,8,0,369.0,3.0,0
0,0,185,0,8,8,0,371.0,1.0,0
0,1,184,1,8,8,0,369.0,3.0,0
0,1,184,0,8,8,0,369.0,1.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,185,1,8,8,0,371.0,3.0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
